reg,fleet_number,new_account_number,column_name,ip_address
HT35ZSGP,null,AIXX-0001,skylink_pro_ip,63.128.1.156
KC15VLGP,null,AIXX-0001,skylink_pro_ip,49.136.2.59
KM06RCGP,null,AIXX-0001,skylink_pro_ip,53.12.2.4
LM75TYGP,null,AIXX-0001,skylink_pro_ip,63.142.1.199
LM75WBGP,null,AIXX-0001,skylink_pro_ip,51.209.1.114
LM75YLGP,null,AIXX-0001,skylink_pro_ip,52.81.1.208
LM76DJGP,null,AIXX-0001,skylink_pro_ip,61.13.2.65
LT02RRGP,null,AIXX-0001,skylink_pro_ip,62.120.2.84
LT02RYGP,null,AIXX-0001,skylink_pro_ip,62.120.2.79
LT02SJGP,null,AIXX-0001,skylink_pro_ip,63.143.1.114
LT18WZGP,null,AIXX-0001,skylink_pro_ip,63.142.1.192
LZ66DZGP,null,AIXX-0001,skylink_pro_ip,63.143.1.33
MB86LWGP,null,AIXX-0001,skylink_pro_ip,63.128.1.243
MB86MFGP,null,AIXX-0001,skylink_pro_ip,63.128.1.203
MG40KPGP,null,AIXX-0001,skylink_pro_ip,63.213.2.174
MG40LKGP,null,AIXX-0001,skylink_pro_ip,53.10.2.159
BL76NMGP,null,ALDA-0001,skylink_pro_ip,52.124.1.243
BP41YLGP,null,ALDA-0001,skylink_pro_ip,52.106.1.73
BP81FNGP,null,ALDA-0001,skylink_pro_ip,52.106.1.97
BT65BBGP,null,ALDA-0001,skylink_pro_ip,52.125.1.1
BT65GRGP,null,ALDA-0001,skylink_pro_ip,52.105.1.175
BZ87JRGP,null,ALDA-0001,skylink_pro_ip,52.105.1.147
CZ43SNGP,null,ALDA-0001,skylink_pro_ip,52.105.1.148
DB38VHGP,null,ALDA-0001,skylink_pro_ip,59.97.1.142
FG93VJGP,null,ALDA-0001,skylink_pro_ip,51.73.1.186
FG93VMGP,null,ALDA-0001,skylink_pro_ip,52.245.1.38
YFM704GP,null,ALDA-0001,skylink_pro_ip,29.1.1.159
BP70LDGP - AS25T - (BEAME ONLY),AS25T,ALST-0001,null,null
BS19TXGP (Beame/Sky/Single Fuel Probe) - Panic,AS13,ALST-0001,skylink_pro_ip,60.42.2.61
BV66PWGP (Beame/Sky/Single Fuel Probe) - Panic,AS11,ALST-0001,skylink_pro_ip,60.39.2.250
DK32LZGP (Beame/Sky/Single Fuel Probe) - Panic,AS23,ALST-0001,skylink_pro_ip,58.165.2.191
DK32MNGP (Beame/Sky/Single Fuel Probe) - Panic,AS26,ALST-0001,skylink_pro_ip,60.39.2.29
DK32NCGP (Beame/Sky/Single Fuel Probe) - Panic,AS24,ALST-0001,skylink_pro_ip,60.42.2.114
DN32BSGP (Beame/Sky/Single Fuel Probe) - Panic - No Can,AS31,ALST-0001,skylink_pro_ip,58.165.2.188
DP87WWGP (Beame/Sky/Single Fuel Probe) - Panic,AS30,ALST-0001,skylink_pro_ip,58.165.2.214
DS10YNGP (Beame/Sky/Single Fuel Probe) - Panic,AS22,ALST-0001,skylink_pro_ip,60.42.2.74
DS10YSGP (Beame/Sky/Single Fuel Probe) - Panic,AS27,ALST-0001,skylink_pro_ip,58.165.2.137
DW73RKG[ (Beame only),null,ALST-0001,null,null
DX17CKGP (Beame/Sky/Single Fuel Probe) - Panic,AS18,ALST-0001,skylink_pro_ip,58.165.2.212
DX17CZGP (Beame/Sky/Single Fuel Probe) - Panic,AS21,ALST-0001,skylink_pro_ip,61.13.2.105
DY03LTGP - AS26T - (BEAME ONLY),AS26T,ALST-0001,null,null
DY70FBGP (Beame/Sky/Single Fuel Probe) - Panic,AS29,ALST-0001,skylink_pro_ip,60.42.2.193
FG24FJGP (Beame/Sky/Single Fuel Probe) - Panic - No Can,AS32,ALST-0001,skylink_pro_ip,60.42.2.209
FV46TMGP (Beame/Sky/Single Fuel Probe) - Panic,AS34,ALST-0001,skylink_pro_ip,60.41.2.212
FV46TWGP (Beame/Sky/Single Fuel Probe) - Panic,AS37,ALST-0001,skylink_pro_ip,60.40.2.23
FV95JKGP (Beame/Sky/Single Fuel Probe) - Panic,AS36,ALST-0001,skylink_pro_ip,60.43.2.90
FV95JVGP (Beame/Sky/Single Fuel Probe) - Panic,AS35,ALST-0001,skylink_pro_ip,60.39.2.33
HH94BWGP (Beame/Sky/Single Fuel Probe) - Panic,AS40,ALST-0001,skylink_pro_ip,60.44.2.170
HH96FCGP (Beame/Sky/Single Fuel Probe) - Panic,AS39,ALST-0001,skylink_pro_ip,60.45.2.254
HJ04JFGP (Beame/Sky/No Probe) - Panic,AS09,ALST-0001,skylink_pro_ip,60.42.2.38
HJ56YJGP (Beame/Sky/Single Fuel Probe) - Panic,AS38,ALST-0001,skylink_pro_ip,60.39.2.237
JG72RSGP (Beame/Sky/Dual Fuel Probe) - Panic,AS42,ALST-0001,skylink_pro_ip,60.42.2.119
JG80PWGP (Beame/Sky/Dual Fuel Probe) - Panic,AS44,ALST-0001,skylink_pro_ip,60.42.2.32
JG89TYGP (Beame/Sky/Dual Fuel Probe) - Panic,AS43,ALST-0001,skylink_pro_ip,58.165.2.168
JG99MLGP (Beame/Sky/Dual Fuel Probe) - Panic,AS41,ALST-0001,skylink_pro_ip,60.42.2.33
JH83TGGP - AS42T - (BEAME ONLY),AS42T,ALST-0001,null,null
JH83TLGP - AS41T - (BEAME ONLY),AS41T,ALST-0001,null,null
JH83TMGP - AS43T - (BEAME ONLY),AD43T,ALST-0001,null,null
JH83TRGP - (BEAME ONLY),AS44T,ALST-0001,null,null
JP33CFGP (Beame/Sky/Single Fuel Probe) - Panic - No Can,AS46,ALST-0001,skylink_pro_ip,60.44.2.141
JP33FMGP (Beame/Sky/Single Fuel Probe) - Panic,AS45,ALST-0001,skylink_pro_ip,60.41.2.235
JP33FZGP - AS30T - (BEAME ONLY),AS30T,ALST-0001,null,null
JP33GRGP - AS27T - (BEAME ONLY),AS27T,ALST-0001,null,null
JP33GVGP - AS29T - (BEAME ONLY),AS29T,ALST-0001,null,null
JP56ZFGP - (BEAME ONLY),AS39T,ALST-0001,null,null
JW33HMGP (Beame/Sky/Dual Fuel Probe) - Panic,AS47,ALST-0001,skylink_pro_ip,58.166.2.95
JW62RGGP (Beame/Sky/Dual Fuel Probe) - Panic,AS48,ALST-0001,skylink_pro_ip,60.40.2.11
JX05JXGP (Beame/Sky/Dual Fuel Probe) - Panic,AS49,ALST-0001,skylink_pro_ip,60.42.2.216
JX16SPGP (Beame/Sky/Dual Fuel Probe) - Panic,AS50,ALST-0001,skylink_pro_ip,58.165.2.16
JX75TRGP - AS49T - (BEAME ONLY),AS49T,ALST-0001,null,null
JX75VDGP - AS48T - (BEAME ONLY),AS48T,ALST-0001,null,null
JY60PZGP - AS50T - (BEAME ONLY),AS50T,ALST-0001,null,null
JZ32NHGP (Beame/Sky/Single Fuel Probe) - Panic,AS51,ALST-0001,skylink_pro_ip,60.42.2.16
JZ78PGGP (Beame/Sky/Dual Fuel Probe) - Panic,AS03,ALST-0001,skylink_pro_ip,58.165.2.157
JZ88CYGP (Beame/Sky/Dual Fuel Probe) - Panic,AS04,ALST-0001,skylink_pro_ip,60.42.2.177
JZ97FBGP - AS48TE - (BEAME ONLY),AS48TE,ALST-0001,null,null
KB09DKGP - AS50TE - (BEAME ONLY),AS50TE,ALST-0001,null,null
KB23PZGP - AS23T - (BEAME ONLY),AS23T,ALST-0001,null,null
KB23RHGP - AS37T - (BEAME ONLY),AS37T,ALST-0001,null,null
KB26HDGP - AS22T - (BEAME ONLY),AS22T,ALST-0001,null,null
KB26HJGP - AS27T - (BEAME ONLY),AS47T,ALST-0001,null,null
KB27GDGP - AS35T - (BEAME ONLY),AS35T,ALST-0001,null,null
KB27GLGP - AS38T - (BEAME ONLY),AS38T,ALST-0001,null,null
KB27ZPGP - AS28T - (BEAME ONLY),AS34T,ALST-0001,null,null
KC26WDGP - AS51T - (BEAME ONLY),AS51T,ALST-0001,null,null
KH82LZGP (Beame/Sky/Single Fuel Probe) - Panic,AS02,ALST-0001,skylink_pro_ip,60.42.2.239
KM70PCGP - AS14T - (BEAME ONLY),AS14T,ALST-0001,null,null
KM70PNGP - AS36T - (BEAME ONLY),AS03T,ALST-0001,null,null
KM74KZGP - AS40T - (BEAME ONLY),AS04T,ALST-0001,null,null
KM74LCGP - AS24T - (BEAME ONLY),AS24T,ALST-0001,null,null
KM74LDGP (Beame/Sky/Single Fuel Probe) - Panic,AS06,ALST-0001,skylink_pro_ip,49.228.2.23
KM89YXGP (Beame/Sky/Single Fuel Probe) - Panic,AS05,ALST-0001,skylink_pro_ip,49.228.2.17
KM89YZGP - AS07T - (BEAME ONLY),AS07T,ALST-0001,null,null
KN98ZMGP (Beame/Sky/Dual Fuel Probe) - Panic + Camera Demo,"AS07 ",ALST-0001,skylink_pro_ip,60.41.2.209
KZ20GZGP (Beame only),null,ALST-0001,null,null
LJ56PGGP (Beame only),null,ALST-0001,null,null
LJ64WHGP (Beame only),null,ALST-0001,null,null
LK10FVGP (Beame only),null,ALST-0001,null,null
LK16ZSGP (BEAME ONLY),AS36T,ALST-0001,null,null
LK17BFGP (BEAME ONLY),AS40T,ALST-0001,null,null
LN43FCGP (Beame only),null,ALST-0001,null,null
LR26FLGP (BEAME ONLY),AS08T,ALST-0001,null,null
LS12WTGP (Beame only),null,ALST-0001,null,null
LT91GBGP - AS19T - BEAME ONLY,AS19T,ALST-0001,null,null
LT91GGGP (Beame/Sky/Double Fuel Probe) - Panic,"AS08 ",ALST-0001,skylink_pro_ip,58.165.2.142
LT95XFGP - AS10T - BEAME ONLY,AS20T,ALST-0001,null,null
LV00XXGP - AS01 - BEAME ONLY,AS01T,ALST-0001,null,null
LY21YHGP ( Beame/Sky/No Fuel Probe),AS33,ALST-0001,skylink_pro_ip,60.39.2.70
LY87HJGP (Beame/Sky/Single Fuel Probe) - Panic,AS20T,ALST-0001,skylink_pro_ip,60.39.2.162
MD82GMGP - BEAME ONLY,null,ALST-0001,null,null
MD82GMGP (Beame only),null,ALST-0001,null,null
MF79ZBGP (Beame/Sky/Single Fuel Probe) Panic,"AS10 ",ALST-0001,skylink_pro_ip,60.396.2.13
MH16MTGP - AS10T - BEAME ONLY,AS10T,ALST-0001,null,null
MK19LHGP - BEAME ONLY,null,ALST-0001,null,null
MK23XTGP (Beame/Sky/Single Fuel Probe) - Panic,null,ALST-0001,skylink_pro_ip,60.40.2.50
MK50HDGP - BEAME ONLY,null,ALST-0001,null,null
ML41CLGP (Beame/Sky/Single Fuel Probe) - Panic,null,ALST-0001,skylink_pro_ip,63.212.2.207
ML84TMGP - BEAME ONLY,null,ALST-0001,null,null
ML90CNGP - BEAME ONLY,null,ALST-0001,null,null
ML96CKGP - BEAME ONLY,null,ALST-0001,null,null
PRW315GP - AS18T - (BEAME ONLY),AS18T,ALST-0001,null,null
TKW534GP - (BEAME ONLY),AS21T,ALST-0001,null,null
AHTKB3CD102652698,null,AVVA-0001,null,null
"DC62THGP ",null,AVVA-0001,sky_scout_12v_ip,61.40.1.53
FCL010X,null,AVVA-0001,sky_scout_12v_ip,60.42.2.61
HC45SYGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.112
"HG57JXGP ",null,AVVA-0001,null,null
HY74MCGP,null,AVVA-0001,null,null
"JC25MLGP           ",null,AVVA-0001,null,null
JD01XBGP,null,AVVA-0001,null,null
JG47GYGP,null,AVVA-0001,null,null
JG92KWGP,null,AVVA-0001,null,null
JH60SDGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.250
JS32DXGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.201
JX26GMGP,null,AVVA-0001,null,null
JX67XXGP,null,AVVA-0001,sky_scout_12v_ip,61.55.1.132
KB11XTGP,null,AVVA-0001,null,null
KD63ZWGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.240
KF71CDGP,null,AVVA-0001,sky_scout_12v_ip,61.55.1.168
KG43LVGP,null,AVVA-0001,null,null
KG85DBGP,null,AVVA-0001,sky_scout_12v_ip,51.209.1.183
KG94SSGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.29
KJ93RXGP,null,AVVA-0001,sky_scout_12v_ip,63.213.2.246
KK59WLGP,null,AVVA-0001,sky_scout_12v_ip,53.75.1.22
KL06PYGP,null,AVVA-0001,null,null
KM37BYGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.188
KM39TDGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.214
KM39TFGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.74
KM39TLGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.137
"KM58VWGP ",null,AVVA-0001,sky_scout_12v_ip,53.12.2.101
KP62WDGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.193
"KP92NHGP ",null,AVVA-0001,null,null
KR00CCGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.209
KR00CWGP,null,AVVA-0001,sky_scout_12v_ip,58.211.1.181
KR00DKGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.212
KR00FFGP,null,AVVA-0001,sky_scout_12v_ip,60.40.2.23
KR00FSGP,null,AVVA-0001,sky_scout_12v_ip,60.43.2.90
KR24MMGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.102
KR36LSGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.242
KR36LXGP,null,AVVA-0001,null,null
KR53NHGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.179
KR53NXGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.162
KR70GWGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.33
KR76KKGP,null,AVVA-0001,null,null
KR76ZJGP,null,AVVA-0001,sky_scout_12v_ip,60.44.2.170
KR87FLGP,null,AVVA-0001,null,null
KR92FMGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.38
KS53VLGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.160
KS53VPGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.237
KS53VXGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.21
KS53WCGP,null,AVVA-0001,sky_scout_12v_ip,60.44.2.141
KS73JLGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.94
KT50ZFGP,null,AVVA-0001,sky_scout_12v_ip,53.9.2.115
KT50ZVGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.96
KT51BBGP,null,AVVA-0001,null,null
KT51BSGP,null,AVVA-0001,null,null
KT51BWGP,null,AVVA-0001,null,null
KW06LNGP,null,AVVA-0001,sky_scout_12v_ip,58.204.1.116
KW06LZGP,null,AVVA-0001,sky_scout_12v_ip,58.21.1.53
KW06MGGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.234
KW06NGGP,null,AVVA-0001,null,null
KW06NMGP,null,AVVA-0001,sky_scout_12v_ip,58.204.1.118
KW06TGGP,null,AVVA-0001,null,null
KW06TPGP,null,AVVA-0001,sky_scout_12v_ip,60.3.1.44
KW06TZGP,null,AVVA-0001,null,null
KW06VMGP,null,AVVA-0001,null,null
KW06VXGP,null,AVVA-0001,sky_scout_12v_ip,58.204.1.158
KW16KNGP,null,AVVA-0001,sky_scout_12v_ip,60.40.2.11
KW16KPGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.216
KW16KRGP,null,AVVA-0001,null,null
KW16KTGP,null,AVVA-0001,sky_scout_12v_ip,57.164.1.184
KW16KVGP,null,AVVA-0001,null,null
KW16KXGP,null,AVVA-0001,null,null
KW41ZFGP,null,AVVA-0001,null,null
KW41ZRGP,null,AVVA-0001,sky_scout_12v_ip,53.11.2.113
KW41ZTGP,null,AVVA-0001,sky_scout_12v_ip,58.92.1.166
KW41ZYGP,null,AVVA-0001,null,null
KW56VJGP,null,AVVA-0001,sky_scout_12v_ip,58.21.1.37
KW89SBGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.16
KW96KRGP,null,AVVA-0001,sky_scout_12v_ip,58.20.1.112
KW96LLGP,null,AVVA-0001,sky_scout_12v_ip,58.204.1.102
KX07RMGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.16
KX07RRGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.239
KX19SCGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.142
KX19SFGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.191
KX19SMGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.114
KX19SRGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.212
KX19SWGP,null,AVVA-0001,sky_scout_12v_ip,61.13.2.105
KX31WFGP,null,AVVA-0001,sky_scout_12v_ip,53.15.1.212
KX31XDGP,null,AVVA-0001,sky_scout_12v_ip,54.45.1.165
KX32FMGP,null,AVVA-0001,sky_scout_12v_ip,52.244.1.247
KX36LHGP,null,AVVA-0001,null,null
KX49TPGP,null,AVVA-0001,null,null
KX49VCGP,null,AVVA-0001,sky_scout_12v_ip,52.244.1.229
KX49VHGP,null,AVVA-0001,sky_scout_12v_ip,58.20.1.128
KX49VLGP,null,AVVA-0001,null,null
KX82MJGP,null,AVVA-0001,sky_scout_12v_ip,58.40.1.30
KX82PLGP,null,AVVA-0001,sky_scout_12v_ip,51.210.1.41
KX82PVGP,null,AVVA-0001,sky_scout_12v_ip,53.72.1.37
KX82RDGP,null,AVVA-0001,sky_scout_12v_ip,54.45.1.46
KX82RGGP,null,AVVA-0001,sky_scout_12v_ip,52.124.1.85
KX82RJGP,null,AVVA-0001,sky_scout_12v_ip,52.106.1.77
KY32YMGP,null,AVVA-0001,null,null
KY32ZFGP,null,AVVA-0001,null,null
KY33BCGP,null,AVVA-0001,null,null
KY33CKGP,null,AVVA-0001,null,null
KY33DVGP,null,AVVA-0001,null,null
KY33FDGP,null,AVVA-0001,sky_scout_12v_ip,61.148.1.160
KY52JNGP,null,AVVA-0001,null,null
KY73FDGP,null,AVVA-0001,sky_scout_12v_ip,53.33.2.175
KY73FGGP,null,AVVA-0001,sky_scout_12v_ip,59.98.1.183
KY73FKGP,null,AVVA-0001,sky_scout_12v_ip,51.42.2.2
KY73FMGP,null,AVVA-0001,null,null
KY73FPGP,null,AVVA-0001,sky_scout_12v_ip,60.66.1.109
KY73FRGP,null,AVVA-0001,null,null
KZ34XJGP,null,AVVA-0001,null,null
KZ34XPGP,null,AVVA-0001,null,null
KZ34YYGP,null,AVVA-0001,sky_scout_12v_ip,50.110.2.196
KZ34ZNGP,null,AVVA-0001,null,null
KZ34ZSGP,null,AVVA-0001,sky_scout_12v_ip,62.138.2.49
KZ34ZXGP,null,AVVA-0001,null,null
KZ35BDGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.228
KZ35BJGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.171
KZ35BKGP,null,AVVA-0001,sky_scout_12v_ip,63.12.1.85
KZ35BTGP,null,AVVA-0001,sky_scout_12v_ip,52.125.1.42
KZ35BXGP,null,AVVA-0001,null,null
KZ56HKGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.58
KZ56HTGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.214
KZ56JJGP,null,AVVA-0001,sky_scout_12v_ip,49.24.2.194
KZ75NBGP,null,AVVA-0001,sky_scout_12v_ip,62.102.1.136
LB43TDGP,null,AVVA-0001,sky_scout_12v_ip,60.45.2.254
LB43XJGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.119
LB43YJGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.32
LB43YTGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.168
LB43YYGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.33
LB43ZBGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.235
LB43ZGGP,null,AVVA-0001,sky_scout_12v_ip,58.166.2.95
LB43ZRGP,null,AVVA-0001,sky_scout_12v_ip,49.228.2.23
LB44HTGP,null,AVVA-0001,sky_scout_12v_ip,49.228.2.17
LB46RGGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.162
LC36VXGP,null,AVVA-0001,null,null
LC37LYGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.75
LC75YMGP,null,AVVA-0001,sky_scout_12v_ip,49.68.2.42
LC75YRGP,null,AVVA-0001,null,null
LC75YSGP,null,AVVA-0001,sky_scout_12v_ip,62.138.2.22
LC75YWGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.27
LC75YXGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.24
LC75YZGP,null,AVVA-0001,null,null
LC75ZCGP,null,AVVA-0001,sky_scout_12v_ip,63.213.2.203
LC75ZLGP,null,AVVA-0001,sky_scout_12v_ip,50.7.2.125
LC75ZNGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.209
LC75ZPGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.70
LC75ZSGP,null,AVVA-0001,sky_scout_12v_ip,60.40.2.50
LC75ZTGP,null,AVVA-0001,sky_scout_12v_ip,63.212.2.207
LC76BDGP,null,AVVA-0001,sky_scout_12v_ip,60.148.1.29
LC76BFGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.175
LC76BMGP,null,AVVA-0001,sky_scout_12v_ip,60.3.1.53
LC76BZGP,null,AVVA-0001,null,null
LC78VZGP,null,AVVA-0001,null,null
LC78WJGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.157
LC78WSGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.177
LF35FLGP - written off,null,AVVA-0001,sky_scout_12v_ip,53.11.2.68
LF35FSGP,null,AVVA-0001,sky_scout_12v_ip,60.39.2.162
LF35FWGP,null,AVVA-0001,sky_scout_12v_ip,60.396.2.13
LF35GBGP,null,AVVA-0001,null,null
LF35GDGP,null,AVVA-0001,null,null
LF35GFGP,null,AVVA-0001,null,null
LF35GMGP,null,AVVA-0001,null,null
LF35GPGP,null,AVVA-0001,null,null
LF35GSGP,null,AVVA-0001,null,null
LF35GWGP,null,AVVA-0001,null,null
LF35GXGP,null,AVVA-0001,null,null
LF47WSGP,null,AVVA-0001,null,null
LF47YYGP,null,AVVA-0001,null,null
LF47ZBGP,null,AVVA-0001,null,null
LF47ZCGP,null,AVVA-0001,null,null
LF47ZFGP,null,AVVA-0001,null,null
LF47ZHGP,null,AVVA-0001,null,null
LF47ZLGP,null,AVVA-0001,sky_scout_12v_ip,59.113.1.150
LF47ZPGP,null,AVVA-0001,sky_scout_12v_ip,58.166.2.8
LF47ZTGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.118
LF47ZWGP,null,AVVA-0001,sky_scout_12v_ip,53.12.2.57
LF47ZZGP,null,AVVA-0001,null,null
LF90HDGP,null,AVVA-0001,sky_scout_12v_ip,60.44.2.249
LF90HJGP,null,AVVA-0001,sky_scout_12v_ip,58.166.2.75
LF90HLGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.222
LF90HXGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.202
LF90JXGP,null,AVVA-0001,null,null
LF90KBGP,null,AVVA-0001,null,null
LF90KFGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.231
LF90KJGP,null,AVVA-0001,sky_scout_12v_ip,50.7.2.104
LF90KLGP,null,AVVA-0001,null,null
LF90KZGP,null,AVVA-0001,null,null
LF90LGGP,null,AVVA-0001,sky_scout_12v_ip,61.40.1.31
LF90LRGP,null,AVVA-0001,sky_scout_12v_ip,63.213.2.124
LH53ZKGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.194
LH53ZLGP,null,AVVA-0001,sky_scout_12v_ip,60.44.2.51
LH53ZTGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.15
LH53ZVGP,null,AVVA-0001,sky_scout_12v_ip,51.3.2.105
LH53ZXGP,null,AVVA-0001,sky_scout_12v_ip,53.10.2.57
LH53ZYGP,null,AVVA-0001,null,null
LH54BDGP,null,AVVA-0001,null,null
LH54BMGP,null,AVVA-0001,null,null
LH54BNGP,null,AVVA-0001,null,null
LH71ZNGP,null,AVVA-0001,sky_scout_12v_ip,58.166.2.64
LH71ZWGP,null,AVVA-0001,sky_scout_12v_ip,58.165.2.17
"LH97RCGP ",null,AVVA-0001,sky_scout_12v_ip,61.38.1.21
"LJ43FHGP ",null,AVVA-0001,null,null
"LJ43FJGP ",null,AVVA-0001,sky_scout_12v_ip,61.39.1.32
LJ43FLGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.254
"LJ43GKGP ",null,AVVA-0001,null,null
"LJ43GNGP ",null,AVVA-0001,sky_scout_12v_ip,60.148.1.34
LJ43GTGP,null,AVVA-0001,sky_scout_12v_ip,61.39.1.35
"LJ43GYGP ",null,AVVA-0001,sky_scout_12v_ip,61.40.1.43
LJ43HCGP,null,AVVA-0001,sky_scout_12v_ip,61.38.1.101
"LJ43HFGP ",null,AVVA-0001,sky_scout_12v_ip,61.38.1.89
"LJ43HLGP ",null,AVVA-0001,sky_scout_12v_ip,61.38.1.11
LJ43YGGP,null,AVVA-0001,null,null
LJ43YMGP,null,AVVA-0001,null,null
LJ43ZBGP,null,AVVA-0001,null,null
LJ43ZCGP,null,AVVA-0001,null,null
LJ43ZDGP,null,AVVA-0001,null,null
LJ62FYGP,null,AVVA-0001,sky_scout_12v_ip,60.1.1.169
LJ62GSGP,null,AVVA-0001,sky_scout_12v_ip,60.45.2.31
LJ62HBGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.213
LJ62HJGP,null,AVVA-0001,sky_scout_12v_ip,60.45.2.133
LJ75LFGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.160
LJ75LMGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.175
LJ75LRGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.199
LJ75LVGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.172
LJ75MDGP,null,AVVA-0001,sky_scout_12v_ip,60.43.2.9
LJ75MKGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.242
LJ75MMGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.35
LJ75MRGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.205
LJ75MWGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.228
LJ81CZGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.178
LJ81DBGP,null,AVVA-0001,sky_scout_12v_ip,62.118.2.198
"LJ81DCGP ",null,AVVA-0001,sky_scout_12v_ip,60.45.2.78
"LJ81DDGP ",null,AVVA-0001,sky_scout_12v_ip,60.44.2.108
LJ81DGGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.218
LJ81DHGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.132
LJ81DJGP,null,AVVA-0001,sky_scout_12v_ip,60.41.2.243
LJ81DKGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.59
LJ81DMGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.179
LJ81DNGP,null,AVVA-0001,null,null
LJ81DRGP,null,AVVA-0001,sky_scout_12v_ip,60.44.2.3
LJ81DSGP,null,AVVA-0001,sky_scout_12v_ip,63.128.1.198
LJ81DVGP,null,AVVA-0001,sky_scout_12v_ip,60.42.2.185
LJ81DXGP,null,AVVA-0001,sky_scout_12v_ip,60.43.2.17
"LJ81FCGP ",null,AVVA-0001,sky_scout_12v_ip,60.41.2.234
LJ81FFGP,null,AVVA-0001,sky_scout_12v_ip,63.129.1.34
LJ81FHGP,null,AVVA-0001,null,null
LJ81FKGP,null,AVVA-0001,sky_scout_12v_ip,63.142.1.157
LJ81FPGP,null,AVVA-0001,sky_scout_12v_ip,53.64.3.193
LJ81FXGP,null,AVVA-0001,sky_scout_12v_ip,63.129.1.210
"LJ81FYGP ",null,AVVA-0001,sky_scout_12v_ip,60.42.2.3
